WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;003;007;0,02942212;-;3;-;-;2021-02-21 0:00:18;2021-02-21 00:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;010;0,01082861;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;001;012;0,03056641;-;3;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;002;012;0,03205732;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;006;012;0,01957476;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;TEBET;KEBON BARU;008;010;0,01106008;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;011;009;0,00778586;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;008;009;0,02134262;-;2;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;005;0,02325365;-;3;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;007;005;0,05466182;-;3;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;004;0,01728398;-;3;-;-;2021-02-20 18:17:06;2021-02-20 18:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;010;0,04855139;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;003;004;0,02482229;60 cm;2;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;006;0,14170422;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;005;011;0,01690234;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;006;012;0,00758218;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;012;0,00556559;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;008;012;0,0105414;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;007;011;0,01496908;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;002;008;0,03779168;40 cm;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;0,25768923;-;3;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;012;004;0,04953277;-;3;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;002;007;0,10611916;-;3;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;005;006;0,0082875;-;2;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;011;002;0,01718717;-;3;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;002;007;0,04736595;-;2;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;012;001;0,00674817;-;2;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;005;001;0,0076856;-;3;-;-;2021-02-20 21:54:46;2021-02-20 21:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;007;002;0,00917272;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;007;004;0,02542247;100 cm;3;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;TEBET;MANGGARAI;001;001;0,01885337;40 cm;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI CILIWUNG;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;TEBET;KEBON BARU;010;010;0,01757709;50 cm;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI CILIWUNG;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;004;008;0,0937474;90 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;008;011;0,0120222;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;011;011;0,00401721;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;PASAR REBO;PEKAYON;001;004;0,06011238;80 cm;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;006;004;0,00641352;50 cm;2;YES;LUAPAN KALI PESANGGRAHAN;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;007;012;0,01606005;80 cm;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;004;011;0,00520874;-;4;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;017;007;0,00079455;70 CM;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI CILIWUNG;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;006;007;0,04803299;-;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;004;002;0,00965836;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;BATU AMPAR;004;004;0,03323666;45 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00227707;50 CM;2;YES;-;2021-02-21 20:13:27;2021-02-21 21:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;003;009;0,00715223;-;4;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,01292527;-;3;-;-;2021-02-21 6:00:19;2021-02-21 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725617;65 CM;2;YES;-;2021-02-21 20:13:27;2021-02-21 21:00;;
JAKARTA TIMUR;PASAR REBO;KALISARI;005;011;0,02870025;60 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01254572;-;3;-;-;2021-02-21 18:26:57;2021-02-21 18:00;;
JAKARTA TIMUR;DUREN SAWIT;MALAKA SARI;001;009;0,02181032;50 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;010;009;0,04652426;40 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;004;0,01728398;150 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;001;007;0,0139885;70 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;CILANDAK;CIPETE SELATAN;001;007;0,02088079;50 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;TEBET;TEBET BARAT;007;007;0,00388508;60 CM;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI CILIWUNG;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;0,00583665;100 CM;3;YES;LUAPAN KALI CILIWUNG;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;0,00678813;100 CM;3;YES;LUAPAN KALI CILIWUNG;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;013;008;0,03155636;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;011;008;0,02459094;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;007;008;0,00741519;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;004;0,03211191;60 CM;2;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-21 12:28:43;2021-02-21 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;008;0,00193077;50 CM;2;YES;CURAH HUJAN TINGGI&LUAPAN KALI CILIWUNG;2021-02-21 12:28:43;2021-02-21 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00274992;80 CM;3;YES;CURAH HUJAN TINGGI&LUAPAN KALI CILIWUNG;2021-02-21 12:28:43;2021-02-21 12:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;007;004;0,02542247;70 CM;2;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-21 12:28:43;2021-02-21 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,01292527;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01356501;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;0,00523798;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;0,0078214;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;0,01446071;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;006;008;0,00733016;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01254572;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;002;007;0,00248862;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;004;007;0,00167914;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;001;007;0,00180292;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;0,00157422;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;0,00345988;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;008;0,00177706;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00355232;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;0,00087744;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251241;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00227707;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;0,00098089;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;0,00134568;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;PASAR REBO;PEKAYON;007;010;0,01304403;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00445937;-;4;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;004;006;0,01884224;-;2;-;-;2021-02-21 18:26:57;2021-02-21 18:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;002;011;0,00347496;-;4;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;BATU AMPAR;007;005;0,02141239;-;2;-;-;2021-02-21 6:00:19;2021-02-21 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;012;003;0,00458688;-;2;-;-;2021-02-21 18:26:57;2021-02-21 18:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;001;003;0,11823452;40 CM;2;-;-;2021-02-21 19:13:27;2021-02-21 18:00;;
JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;008;008;0,00735362;-;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;0,01425919;-;2;-;-;2021-02-21 6:00:19;2021-02-21 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;0,00582632;-;2;-;-;2021-02-21 15:53:18;2021-02-21 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;010;003;0,01171922;-;2;-;-;2021-02-21 15:53:18;2021-02-21 15:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;005;009;0,01802952;-;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;003;007;0,02942212;150 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;0,25768923;100 CM;3;YES;LUAPAN KALI CILIWUNG;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;012;004;0,04953277;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;005;006;0,0082875;40 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;011;002;0,01718717;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;002;007;0,04736595;60 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;004;003;0,13142017;40 cm;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;006;004;0,07457944;80 cm;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;0,01425919;60 cm;2;YES;CURAH HUJAN TINGGI DAN LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;013;011;0,05186926;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;004;002;0,00791477;70 cm;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;016;011;0,02893826;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;003;011;0,02007519;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;004;011;0,02018168;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;003;0,00753762;-;4;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;005;004;0,00899675;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;0,00582632;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;002;004;0,00935415;-;4;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;010;0,04855139;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;003;004;0,02482229;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;005;011;0,01690234;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;006;012;0,00758218;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;012;0,00556559;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;008;012;0,0105414;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;007;011;0,01496908;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA TIMUR;MAKASAR;MAKASAR;009;007;0,0230321;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;005;007;0,00840319;-;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;CIPAYUNG;CILANGKAP;003;002;0,01087734;150 cm;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;BATU AMPAR;004;002;0,03125273;45 cm;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;009;011;0,01587512;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;SETIA BUDI;KARET SEMANGGI;007;003;0,01646063;-;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;002;008;0,00361799;60 cm;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI CILIWUNG;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;007;007;0,01714175;60 cm;2;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;001;0,05027157;50 CM;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;012;005;0,0189971;40 CM;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,01292527;100 CM;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;012;001;0,00674817;45 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;005;001;0,0076856;95 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;004;002;0,00965836;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;011;004;0,02337035;40 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PANCORAN;DUREN TIGA;001;005;0,01004282;50 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;PASAR REBO;KALISARI;008;011;0,08829893;60 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;005;008;0,05393642;100 CM;3;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;PASAR REBO;CIJANTUNG;001;002;0,02043425;60 CM;2;YES;CURAH HUJAN TINGGI;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;004;008;0,01784829;50 CM;2;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725617;60 CM;2;YES;CURAH HUJAN TINGGI&LUAPAN PHB SULAIMAN&KALI SUNTER;2021-02-20 12:00:19;2021-02-20 12:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;012;013;0,02942487;50 cm;2;YES;CURAH HUJAN TINGGI DAN LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;010;011;0,01251477;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;012;011;0,00384165;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;018;011;0,00422419;80 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;002;008;0,01664493;130 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;001;008;0,01510251;150 cm;3;YES;CURAH HUJAN TINGGI & LUAPAN KALI SUNTER;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;009;004;0,02766233;60 cm;2;YES;LUAPAN KALI PESANGGRAHAN;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;007;004;0,00827723;50 cm;2;YES;LUAPAN KALI PESANGGRAHAN;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;008;010;0,00498268;-;3;YES;CURAH HUJAN TINGGI;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;0,00770341;100 cm;3;YES;LUAPAN KALI PESANGGRAHAN;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;017;005;0,0035318;100 cm;3;YES;LUAPAN KALI PESANGGRAHAN;2021-02-20 15:32:50;2021-02-20 15:00;;
JAKARTA TIMUR;MAKASAR;MAKASAR;006;007;0,01942726;-;2;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;KUNINGAN BARAT;012;001;0,00565097;-;3;-;-;2021-02-21 10:45:40;2021-02-21 09:00;;
